question_id,language_id,question,default
1700418,66,¿Cuál es su nivel de educación?,1
1700419,66,¿Cuál es el ingreso actual de su hogar?,1
1700420,66,QUALITY_SO_2,1
1700421,66,¿Cual de las siguientes redes sociales usa con regularidad?,1
1700422,66,SO Control,1
1700423,66,¿En qué país vives?,1
1700424,66,¿Cuál de las siguientes acciones ha realizado durante las últimas 4 semanas?,1
1700425,66,"Esta investigación se está llevando a cabo para ayudar a comprender cómo las personas perciben el contenido y la publicidad en diferentes medios impresos, audiovisuales y en línea.",1
1700426,66,"La siguiente serie de preguntas le solicita que califique los anuncios incluidos en 7 medios (p. Ej., Televisión, radio, en línea, periódicos) según diferentes criterios. No hay respuestas correctas o incorrectas, solo nos interesan sus opiniones honestas",1
1700427,66,"En general, ¿en qué medida está de acuerdo o en desacuerdo con que…",1
1700428,66,"En general, ¿en qué medida está de acuerdo o en desacuerdo con que….",1
1700429,66,"¿En qué medida está de acuerdo o en desacuerdo con que cuanto más confíe en el contexto en el que se le presenta un anuncio, es más probable que compre el producto / servicio que se anuncia?",1
1700430,66,¿En qué medida confía en que un sitio web basado en un periódico protege los datos que acepta compartir?,1
1700431,66,"Últimamente ha habido muchas discusiones sobre las llamadas ""noticias falsas"" en las que el contenido se ha publicado con un propósito político específico y una sustancia cuestionable. ¿Diría que las noticias publicadas en los medios de comunicación en su país en general son imparciales y confiables?",1
1700432,66,"Finalmente, nos gustaría entender cómo calificaría la fiabilidad total de algunas marcas específicas en los medios.",1
1700433,66,¿Con cuál de las siguientes marcas está familiarizado?,1
1700434,66,¿Qué tan confiable diría usted en general que percibe el contenido y la publicidad presentados en los siguientes medios?,1
1700435,66,Estamos haciendo un proyecto sobre las actitudes hacia el hábito de fumar y también nos gustaría hacerle un par de preguntas sobre fumar y el tabaco sin humo.,1
1700436,66,¿Usas regularmente alguna forma de tabaco / productos para fumar hoy?,1
1700437,66,¿Crees que es correcto que los gobiernos prohíban el uso de cigarrillos y otros productos para fumar en lugares públicos?,1
1700438,66,¿Cree que los nuevos productos de tabaco / tabaco que se lanzan y promocionan como menos peligrosos son una buena solución para reducir los problemas de salud derivados del hábito de fumar?,1
1700439,66,Filter for T8,1
1700440,66,Bebo,1
1700441,66,Facebook,1
1700442,66,FitFinder,1
1700443,66,Flickr,1
1700444,66,Foursquare,1
1700445,66,Google+,1
1700446,66,Instagram,1
1700447,66,LinkedIn,1
1700448,66,Myspace,1
1700449,66,PlanetAll,1
1700450,66,Twitter,1
1700451,66,Yahoo! Mash,1
1700452,66,YouTube,1
1700453,66,Snapchat,1
1700454,66,Otro,1
1700455,66,No uso con regularidad ninguna red social,1
1700456,66,Prefiero no responder,1
1700457,66,Leer un periódico impreso (versión en papel),1
1700458,66,Visitó un sitio web basado en un periódico / aplicación (versión en línea),1
1700459,66,Leer o visitar un periódico local / regional (versión en papel o en línea),1
1700460,66,"Visitó un servicio de noticias en línea o solo de aplicaciones (por ejemplo, en Buzzfeed, Huffington post, etc.)",1
1700461,66,Miró un canal de noticias en la televisión oa través de su sitio web / aplicación,1
1700462,66,Miré un canal de televisión comercial o televisión de pago.,1
1700463,66,Escuché una estación de radio comercial,1
1700464,66,"Listado en la música transmitida (Spotify, Pandora, Deezer o simillar)",1
1700465,66,Leer una revista impresa (versión en papel),1
1700466,66,Leer un blog,1
1700467,66,Navegó por cualquier sitio web o aplicación / aplicaciones basados ​​en noticias,1
1700468,66,"Utilizo un motor de búsqueda (por ejemplo, Google, Yahoo)",1
1700469,66,"Utilizo un sitio de redes sociales (por ejemplo, Facebook, Instagram, Twitter, LinkedIn, etc.)",1
1700470,66,"Vio un anuncio al aire libre (por ejemplo, un anuncio de cartelera, pantalla o parada de autobús)",1
1700471,66,"Recomendó un producto o servicio a un amigo, familiar o colega",1
1700472,66,Ha visto un anuncio de video mientras ve un video / video en línea,1
1700473,66,Miro una película en un cine,1
1700474,66,"Habló sobre un anuncio que ha visto con un amigo, familiar o colega",1
1700475,66,Ninguna de las anteriores,1
1700476,66,el contenido de un periódico impreso (versión en papel) es confiable?,1
1700477,66,el contenido de un sitio web / aplicación (versión en línea) basada en el periódico es confiable?,1
1700478,66,el contenido de un canal de televisión comercial o televisión de pago es confiable?,1
1700479,66,el contenido de una estación de radio comercial es confiable?,1
1700480,66,el contenido de una revista impresa es confiable?,1
1700481,66,el contenido de un periódico local impreso o en línea sea confiable?,1
1700482,66,el contenido de una página del motor de búsqueda es confiable?,1
1700483,66,"el contenido de un sitio de redes sociales (por ejemplo, Facebook, Instagram, Twitter, LinkedIn, etc.) es confiable?",1
1700484,66,"el contenido que ve en un video / video en línea (por ejemplo, en YouTube) es confiable?",1
1700485,66,"el contenido que ve / escucha en un servicio de radio transmitido (por ejemplo, en Spotify) es confiable?",1
1700486,66,"el contenido que ve en un canal de noticias de televisión (por ejemplo, en BBC, CNN, NHK) es confiable?",1
1700487,66,"el contenido que ve en un servicio de noticias de la aplicación de o en línea (por ejemplo, en Buzzfeed, Huffington post, etc.) es confiable?",1
1700488,66,la información proporcionada en la publicidad en un periódico impreso es confiable?,1
1700489,66,la información proporcionada en la publicidad en un sitio web / aplicación en línea de un periódico sea confiable?,1
1700490,66,la información proporcionada en la publicidad en un canal de televisión comercial o televisión de pago es confiable?,1
1700491,66,la información proporcionada en la publicidad en una estación de radio comercial es confiable?,1
1700492,66,la información proporcionada en la publicidad en una revista impresa es confiable?,1
1700493,66,la información proporcionada en la publicidad en un periódico local o en línea sea confiable?,1
1700494,66,la información proporcionada en la publicidad en el motor de búsqueda es confiable?,1
1700495,66,"la información proporcionada en la publicidad en un sitio de redes sociales (por ejemplo, Facebook, Instagram, Twitter, LinkedIn, etc.) sea confiable?",1
1700496,66,"la información proporcionada en la publicidad que ve mientras ve un video / videoclip en línea (por ejemplo, en YouTube) es confiable?",1
1700497,66,la información proporcionada en la publicidad que ve mientras ve una película en un cine es confiable?,1
1700498,66,No uso productos de tabaco.,1
1700499,66,Cigarros,1
1700500,66,Pipa,1
1700501,66,Cigarrillos,1
1700502,66,Snus,1
1700503,66,Tabaco Masticable,1
1700504,66,Cigarros electronicos / Vaporizador,1
1700505,66,Roll tu propio tabaco,1
1700506,66,Cigarrillos,1
1700507,66,Otro tabaco sin humo,1
1700508,66,Ninguna de las anteriores,1
1700614,21,GUID,1
1700615,21,Weight,1
1700616,21,Secondary weigh,1
1700617,21,Mobile,1
1700618,21,Tablet,1
1700619,21,Panelist ID,1
1700620,21,Panel Names,1
1700621,21,Postal code,1
1700622,21,Age group,1
1700623,21,Age groups,1
1700624,21,Age group,1
1700625,21,Age group,1
1700626,21,Age group,1
1700627,21,Year of birth,1
1700628,21,Gender,1
1700629,21,What is your gender?,1
1700630,21,What is your age?,1
1700631,21,Which region do you currently live in?,1
1700632,21,What is your level of education?,1
1700633,21,What is your current household income?,1
1700634,21,QUALITY_SO_2,1
1700635,21,Which of the following social media do you use regularly?,1
1700636,21,SO Control,1
1700637,21,Which country do you live in?,1
1700638,21,Which of the following have you done during the last 4 weeks?,1
1700639,21,"This research is being conducted to help understand how people perceive the content as well as advertisement in different print, audio-visual and online media.",1
1700640,21,"The next series of questions asks you to rate advertisements included in 7 media (eg, Television, radio, online, newspapers) on a number of different criteria. There are no right or wrong answers, we are only interested in your honest opinions",1
1700641,21,"Overall, to what extent do you agree or disagree that",1
1700642,21,"Overall, to what extent do you agree or disagree that",1
1700643,21,To what extent do you agree or disagree that the more you trust the context within which an ad is presented you the more likely you are to buy the product/service being advertised?,1
1700644,21,To what degree do you trust a newspaper-based website is protecting the data you agree to share?,1
1700645,21,"Lately there have been a lot of discussions about so called ""fake news"" where content has been published with a specific political purpose and of questionable substance. Would you say that news published in media in your country in general are unbiased and trustworthy?",1
1700646,21,Finally we would like to understand how you would rate the overall trustworthiness of some specific brands in media.,1
1700647,21,Which of the following brands are you familiar with?,1
1700648,21,How trustworthy would you say in general that you perceive content and advertising presented in the following media are?,1
1700649,21,We are doing a project about attitudes to smoking and would like to also ask you a couple of questions about smoking and smokeless tobacco.,1
1700650,21,Do you regularly use any form of tobacco/smoking products today?,1
1700651,21,Do you think that it is right that governments ban the use of cigarettes and other smoking products in public places?,1
1700652,21,Do you think that the new tobacco/smoking products that are being launched and promoted as less dangerous are a good solution to reduce the health issues from smoking?,1
1700653,21,Filter for T8,1
1700654,21,Bebo,1
1700655,21,Facebook,1
1700656,21,FitFinder,1
1700657,21,Flickr,1
1700658,21,Foursquare,1
1700659,21,Google+,1
1700660,21,Instagram,1
1700661,21,LinkedIn,1
1700662,21,Myspace,1
1700663,21,PlanetAll,1
1700664,21,Twitter,1
1700665,21,Yahoo! Mash,1
1700666,21,YouTube,1
1700667,21,Snapchat,1
1700668,21,Other,1
1700669,21,I do not regularly use any social media,1
1700670,21,Prefer not to answer,1
1700671,21,Read a printed newspaper (paper version),1
1700672,21,Visited a newspaper based website/app (online version),1
1700673,21,Read or visited a local/regional newspaper (paper or online version),1
1700674,21,"Visited an online or app only news service (e.g. on Buzzfeed, Huffington post etc.)",1
1700675,21,Watched a news channel on TV or via their website/app,1
1700676,21,Watched a commercial TV channel or pay television,1
1700677,21,Listened to a commercial radio station,1
1700678,21,"Listed to streamed music (Spotify, Pandora, Deezer or simillar)",1
1700679,21,Read a printed magazine (paper version),1
1700680,21,Read a blog,1
1700681,21,Browsed any website or app other than news based websites/apps,1
1700682,21,"Used a search engine (e.g. Google, Yahoo)",1
1700683,21,"Used a social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.)",1
1700684,21,"Seen an outdoor advertisement (e.g. billboard, screen or bus stop ad)",1
1700685,21,"Recommended a product or service to a friend, family member or colleague",1
1700686,21,Seen a video advertisement while watching a video/video clip online,1
1700687,21,Watched a movie at a cinema,1
1700688,21,"Talked about an advertisement that you have seen with a friend, family member or colleague",1
1700689,21,None of the above,1
1700690,21,the content in a printed newspaper (paper version) is trustworthy,1
1700691,21,the content in a newspaper-based website/app (online version) is trustworthy,1
1700692,21,the content on a commercial TV channels or pay television is trustworthy,1
1700693,21,the content on a commercial radio station is trustworthy,1
1700694,21,the content in a printed magazine is trustworthy,1
1700695,21,the content in a local printed or online newspaper is trustworthy,1
1700696,21,the content on a search engine page is trustworthy,1
1700697,21,"the content on a social media site (e.g. Facebook, Instagram, Twitter, LinkedIn etc.) is trustworthy",1
1700698,21,the content you see in an online video/video clip (e.g. on YouTube) is trustworthy,1
1700699,21,the content you see/hear in a streamed radio service (e.g. on Spotify) is trustworthy,1
1700700,21,"the content you see in a TV news channel (e.g. on BBC, CNN, NHK) is trustworthy",1
1700701,21,"the content you see in an online or app only newsservice (e.g. on Buzzfeed, Huffington post etc.) is trustworthy",1
1700702,21,the information provided in advertising in a printed newspaper is trustworthy,1
1700703,21,the information provided in advertising on an online newspaper-based website/app is trustworthy,1
1700704,21,the information provided in advertising on a commercial TV channel or pay television is trustworthy,1
